Order_ID,Order_Date,Delivery_Date,Product_Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Pct,Revenue,Total_Cost,Profit,Profit_Margin_Pct,Lead_Time_Days,Delivery_Status,Supplier_Name,Supplier_Region,Warehouse_Location,Customer_Segment,Sales_Channel,Inventory_Level,Reorder_Point,Safety_Stock
ORD-01871,2024-07-18,2024-09-21,Antennas,Omni 5G Antenna,1,80.0,190.0,0,190.0,80.0,110.0,57.89,65,Delayed,ZTE Corp,Asia,"Seattle, WA",SME,Online Portal,74,20,11
ORD-01872,2024-07-23,2024-09-01,Antennas,DAS Indoor Antenna,100,35.0,85.0,15,7225.0,3500.0,3725.0,51.56,40,On Time,Juniper Networks,North America,"Los Angeles, CA",Government,Online Portal,45,95,52
ORD-01873,2025-04-05,2025-04-30,Network Equipment,5G Small Cell,2,1200.0,2200.0,0,4400.0,2400.0,2000.0,45.45,25,On Time,Cisco Systems,North America,"Los Angeles, CA",Individual,Direct Sales,14,25,15
ORD-01874,2024-12-10,2025-01-22,SIM Cards,5G SIM eSIM,2,0.5,2.5,0,5.0,1.0,4.0,80.0,43,On Time,Alcatel-Lucent,Europe,"Newark, NJ",Individual,Distributor,296,20,18
ORD-01875,2024-12-05,2024-12-23,Batteries & Power,Lithium Backup 48V,10,320.0,580.0,0,5800.0,3200.0,2600.0,44.83,18,On Time,Corning Optical,North America,"Miami, FL",Individual,Distributor,48,48,22
ORD-01876,2024-03-11,2024-04-21,SIM Cards,Prepaid SIM Kit,2,0.3,1.5,25,2.25,0.6,1.65,73.33,41,On Time,Juniper Networks,North America,"Seattle, WA",Individual,Retail Partner,121,22,16
ORD-01877,2024-07-23,2024-08-27,Fiber Cables,Single-Mode OS2 1km,2,55.0,120.0,10,216.0,110.0,106.0,49.07,35,On Time,Cisco Systems,North America,"Dallas, TX",Enterprise,Online Portal,301,28,24
ORD-01878,2024-08-23,2024-09-26,Smartphones,Xiaomi 14 Pro,10,380.0,649.0,5,6165.5,3800.0,2365.5,38.37,34,On Time,ZTE Corp,Asia,"Dallas, TX",Government,Value-Added Reseller,367,38,19
ORD-01879,2023-11-12,2023-12-20,SIM Cards,5G SIM eSIM,5,0.5,2.5,0,12.5,2.5,10.0,80.0,38,On Time,Alcatel-Lucent,Europe,"Atlanta, GA",Government,Online Portal,183,48,12
ORD-01880,2024-05-20,2024-06-04,Antennas,DAS Indoor Antenna,5,35.0,85.0,0,425.0,175.0,250.0,58.82,15,On Time,CommScope Inc,North America,"Chicago, IL",SME,Distributor,261,44,26
ORD-01881,2025-03-03,2025-05-14,Fiber Cables,ADSS Cable 1km,25,70.0,150.0,0,3750.0,1750.0,2000.0,53.33,72,Delayed,Alcatel-Lucent,Europe,"Los Angeles, CA",SME,Retail Partner,269,48,15
ORD-01882,2024-01-18,2024-03-08,Antennas,Parabolic Dish 0.6m,100,150.0,320.0,0,32000.0,15000.0,17000.0,53.12,50,Damaged,Honor Devices,Asia,"Chicago, IL",SME,Online Portal,175,129,78
ORD-01883,2024-02-13,2024-03-21,Antennas,Massive MIMO Array,10,2500.0,4800.0,0,48000.0,25000.0,23000.0,47.92,37,On Time,Alcatel-Lucent,Europe,"Seattle, WA",Enterprise,Value-Added Reseller,137,43,18
ORD-01884,2023-03-25,2023-05-21,Routers & Gateways,Industrial IoT Gateway,50,180.0,390.0,0,19500.0,9000.0,10500.0,53.85,57,Delayed,Samsung Networks,Asia,"Chicago, IL",Government,Online Portal,307,100,20
ORD-01885,2024-06-23,2024-07-26,Routers & Gateways,Enterprise Core Router,5,2800.0,5200.0,0,26000.0,14000.0,12000.0,46.15,33,On Time,Siemens Networks,Europe,"Dallas, TX",Enterprise,Retail Partner,389,23,30
ORD-01886,2025-03-17,2025-04-25,Smartphones,Xiaomi 14 Pro,10,380.0,649.0,0,6490.0,3800.0,2690.0,41.45,39,Delayed,Nokia Solutions,Europe,"Newark, NJ",Individual,Retail Partner,159,48,13
ORD-01887,2025-01-24,2025-03-04,Routers & Gateways,SD-WAN Appliance,2,400.0,850.0,0,1700.0,800.0,900.0,52.94,39,On Time,Samsung Networks,Asia,"Atlanta, GA",SME,Retail Partner,56,32,16
ORD-01888,2023-05-29,2023-06-08,Batteries & Power,Lithium Backup 48V,1,320.0,580.0,0,580.0,320.0,260.0,44.83,10,On Time,Juniper Networks,North America,"Los Angeles, CA",SME,Retail Partner,388,37,16
ORD-01889,2023-03-26,,SIM Cards,Enterprise Multi-IMSI,1,2.0,8.0,0,8.0,2.0,6.0,75.0,37,Cancelled,Cisco Systems,North America,"Newark, NJ",Individual,Direct Sales,140,20,16
ORD-01890,2024-02-13,2024-04-07,Network Equipment,Microwave Link,5,3200.0,5800.0,15,24650.0,16000.0,8650.0,35.09,54,Damaged,Foxconn Telecom,Asia,"Chicago, IL",Government,Value-Added Reseller,133,28,23
ORD-01891,2025-02-04,2025-03-08,Smartphones,Pixel 9 Pro,1,500.0,899.0,20,719.2,500.0,219.2,30.48,32,On Time,Honor Devices,Asia,"Denver, CO",Individual,Retail Partner,24,40,20
ORD-01892,2024-12-08,2025-01-09,Antennas,Directional Panel Antenna,2,120.0,280.0,0,560.0,240.0,320.0,57.14,32,On Time,Cobham Wireless,Europe,"Dallas, TX",Enterprise,Value-Added Reseller,320,49,14
ORD-01893,2024-11-20,2025-01-15,Batteries & Power,Battery Rack 48V 100Ah,2,900.0,1600.0,5,3040.0,1800.0,1240.0,40.79,56,Damaged,Siemens Networks,Europe,"Chicago, IL",SME,Direct Sales,71,22,15
ORD-01894,2025-02-05,2025-03-19,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,25,142.5,80.0,62.5,43.86,42,On Time,Alcatel-Lucent,Europe,"Seattle, WA",Government,Retail Partner,426,20,25
ORD-01895,2024-05-09,2024-06-07,Batteries & Power,Small Cell UPS,1,450.0,820.0,0,820.0,450.0,370.0,45.12,29,On Time,Corning Optical,North America,"Dallas, TX",Enterprise,Distributor,293,41,18
ORD-01896,2023-10-10,2023-12-11,SIM Cards,5G SIM eSIM,25,0.5,2.5,0,62.5,12.5,50.0,80.0,62,Delayed,ZTE Corp,Asia,"Chicago, IL",Enterprise,Distributor,264,44,30
ORD-01897,2023-02-07,2023-03-16,SIM Cards,Enterprise Multi-IMSI,5,2.0,8.0,0,40.0,10.0,30.0,75.0,37,On Time,Siemens Networks,Europe,"Denver, CO",Government,Value-Added Reseller,371,39,18
ORD-01898,2025-05-30,,Antennas,Directional Panel Antenna,10,120.0,280.0,20,2240.0,1200.0,1040.0,46.43,45,Cancelled,Juniper Networks,North America,"Seattle, WA",Enterprise,Retail Partner,371,20,28
ORD-01899,2023-08-04,2023-09-04,SIM Cards,Enterprise Multi-IMSI,50,2.0,8.0,20,320.0,100.0,220.0,68.75,31,On Time,Qualcomm Supply,North America,"Newark, NJ",Enterprise,Retail Partner,63,26,13
ORD-01900,2023-09-27,2023-11-05,Smartphones,Galaxy S24,200,450.0,799.0,0,159800.0,90000.0,69800.0,43.68,39,Damaged,Alcatel-Lucent,Europe,"Chicago, IL",Government,Value-Added Reseller,549,267,44
ORD-01901,2023-08-17,,Network Equipment,Microwave Link,200,3200.0,5800.0,0,1160000.0,640000.0,520000.0,44.83,27,Cancelled,CommScope Inc,North America,"Denver, CO",Government,Direct Sales,499,178,34
ORD-01902,2025-05-31,,Fiber Cables,ADSS Cable 1km,2,70.0,150.0,0,300.0,140.0,160.0,53.33,27,Cancelled,Nokia Solutions,Europe,"Miami, FL",SME,Online Portal,178,37,10
ORD-01903,2024-05-28,2024-06-09,Batteries & Power,Battery Rack 48V 100Ah,25,900.0,1600.0,0,40000.0,22500.0,17500.0,43.75,12,On Time,Cobham Wireless,Europe,"Newark, NJ",Individual,Retail Partner,79,45,26
ORD-01904,2024-03-30,2024-04-04,Batteries & Power,Small Cell UPS,10,450.0,820.0,10,7380.0,4500.0,2880.0,39.02,5,On Time,Nokia Solutions,Europe,"Chicago, IL",SME,Retail Partner,52,28,22
ORD-01905,2024-05-15,,Batteries & Power,Battery Rack 48V 100Ah,1000,900.0,1600.0,0,1600000.0,900000.0,700000.0,43.75,17,Cancelled,Cisco Systems,North America,"Newark, NJ",Individual,Value-Added Reseller,509,1158,367
ORD-01906,2025-01-01,2025-02-04,Antennas,Massive MIMO Array,5,2500.0,4800.0,0,24000.0,12500.0,11500.0,47.92,34,On Time,Qualcomm Supply,North America,"Seattle, WA",Government,Retail Partner,97,39,22
ORD-01907,2024-01-28,2024-03-05,Smartphones,Galaxy S24,1,450.0,799.0,5,759.05,450.0,309.05,40.72,37,Delayed,Cisco Systems,North America,"Dallas, TX",Individual,Direct Sales,294,21,25
ORD-01908,2023-04-23,2023-06-02,Routers & Gateways,SD-WAN Appliance,10,400.0,850.0,25,6375.0,4000.0,2375.0,37.25,40,Delayed,Siemens Networks,Europe,"Dallas, TX",Individual,Online Portal,340,37,28
ORD-01909,2024-12-21,2025-02-14,Fiber Cables,Indoor Patch Cord 3m,2,3.0,8.0,10,14.4,6.0,8.4,58.33,55,On Time,Alcatel-Lucent,Europe,"Chicago, IL",Government,Retail Partner,232,24,14
ORD-01910,2024-09-18,2024-09-28,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,0,5200.0,2800.0,2400.0,46.15,10,On Time,Huawei Tech,Asia,"Miami, FL",Enterprise,Online Portal,309,34,19
ORD-01911,2024-05-06,2024-06-22,Network Equipment,Fiber Optic Terminal,10,600.0,1100.0,0,11000.0,6000.0,5000.0,45.45,47,On Time,Foxconn Telecom,Asia,"Denver, CO",SME,Retail Partner,419,48,12
ORD-01912,2025-03-03,2025-05-15,Antennas,Massive MIMO Array,5,2500.0,4800.0,5,22800.0,12500.0,10300.0,45.18,73,Delayed,Cisco Systems,North America,"Seattle, WA",SME,Retail Partner,416,24,22
ORD-01913,2025-04-09,2025-05-26,Batteries & Power,Lithium Backup 48V,5,320.0,580.0,0,2900.0,1600.0,1300.0,44.83,47,Delayed,Nokia Solutions,Europe,"Denver, CO",SME,Distributor,72,48,26
ORD-01914,2025-03-26,2025-04-11,Batteries & Power,Battery Rack 48V 100Ah,2,900.0,1600.0,0,3200.0,1800.0,1400.0,43.75,16,On Time,Samsung Networks,Asia,"Los Angeles, CA",SME,Online Portal,336,25,20
ORD-01915,2023-11-10,2024-01-01,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,5,76000.0,45000.0,31000.0,40.79,52,Delayed,Juniper Networks,North America,"Los Angeles, CA",Government,Value-Added Reseller,493,28,30
ORD-01916,2023-10-21,2023-12-04,Antennas,Massive MIMO Array,2,2500.0,4800.0,0,9600.0,5000.0,4600.0,47.92,44,Delayed,Huawei Tech,Asia,"Miami, FL",Government,Retail Partner,340,47,20
ORD-01917,2023-07-31,2023-09-01,Smartphones,iPhone 16,2,550.0,999.0,0,1998.0,1100.0,898.0,44.94,32,On Time,Cisco Systems,North America,"Miami, FL",SME,Direct Sales,303,26,24
ORD-01918,2024-01-27,2024-03-14,Batteries & Power,Solar Panel 500W,5,400.0,720.0,0,3600.0,2000.0,1600.0,44.44,47,On Time,CommScope Inc,North America,"Seattle, WA",Enterprise,Retail Partner,484,22,18
ORD-01919,2023-06-23,2023-08-15,Antennas,Parabolic Dish 0.6m,1,150.0,320.0,15,272.0,150.0,122.0,44.85,53,On Time,Samsung Networks,Asia,"Dallas, TX",SME,Distributor,0,36,25
ORD-01920,2024-03-21,2024-04-03,Batteries & Power,Solar Panel 500W,100,400.0,720.0,0,72000.0,40000.0,32000.0,44.44,13,On Time,Ericsson AB,Europe,"Atlanta, GA",Individual,Distributor,238,116,28
ORD-01921,2023-04-07,2023-05-17,Antennas,Parabolic Dish 0.6m,2,150.0,320.0,0,640.0,300.0,340.0,53.12,40,On Time,Juniper Networks,North America,"Dallas, TX",Individual,Online Portal,279,36,26
ORD-01922,2025-04-26,2025-06-28,Fiber Cables,ADSS Cable 1km,1,70.0,150.0,25,112.5,70.0,42.5,37.78,63,On Time,Cobham Wireless,Europe,"Chicago, IL",Enterprise,Online Portal,168,45,22
ORD-01923,2025-01-05,2025-02-27,SIM Cards,Enterprise Multi-IMSI,2,2.0,8.0,25,12.0,4.0,8.0,66.67,53,On Time,Cisco Systems,North America,"Denver, CO",Enterprise,Retail Partner,349,20,22
ORD-01924,2023-05-14,2023-06-12,Batteries & Power,Small Cell UPS,25,450.0,820.0,0,20500.0,11250.0,9250.0,45.12,29,Delayed,Juniper Networks,North America,"Atlanta, GA",SME,Retail Partner,361,50,29
ORD-01925,2024-07-11,2024-08-05,Fiber Cables,Single-Mode OS2 1km,1,55.0,120.0,15,102.0,55.0,47.0,46.08,25,On Time,Corning Optical,North America,"Dallas, TX",SME,Distributor,488,20,24
ORD-01926,2025-03-10,2025-04-07,SIM Cards,IoT M2M SIM,1,0.8,3.0,10,2.7,0.8,1.9,70.37,28,On Time,Honor Devices,Asia,"Chicago, IL",Individual,Online Portal,1,24,15
ORD-01927,2024-06-10,2024-07-05,Smartphones,OnePlus 13,5,420.0,749.0,0,3745.0,2100.0,1645.0,43.93,25,Delayed,Honor Devices,Asia,"Seattle, WA",Government,Retail Partner,101,44,21
ORD-01928,2024-01-06,2024-02-19,Routers & Gateways,WiFi 7 Mesh Router,25,60.0,150.0,0,3750.0,1500.0,2250.0,60.0,44,On Time,Honor Devices,Asia,"Dallas, TX",Enterprise,Distributor,43,35,19
ORD-01929,2023-02-18,2023-03-08,SIM Cards,Prepaid SIM Kit,2,0.3,1.5,15,2.55,0.6,1.95,76.47,18,On Time,Samsung Networks,Asia,"Los Angeles, CA",Enterprise,Retail Partner,44,38,20
ORD-01930,2025-04-07,2025-05-21,SIM Cards,Enterprise Multi-IMSI,200,2.0,8.0,0,1600.0,400.0,1200.0,75.0,44,On Time,Cobham Wireless,Europe,"Atlanta, GA",SME,Retail Partner,504,61,134
ORD-01931,2023-09-17,,Antennas,Omni 5G Antenna,1,80.0,190.0,25,142.5,80.0,62.5,43.86,36,Cancelled,Ericsson AB,Europe,"Newark, NJ",Enterprise,Online Portal,129,37,17
ORD-01932,2024-04-09,2024-06-02,Batteries & Power,Battery Rack 48V 100Ah,5,900.0,1600.0,20,6400.0,4500.0,1900.0,29.69,54,Damaged,Cobham Wireless,Europe,"Newark, NJ",Enterprise,Value-Added Reseller,439,21,10
ORD-01933,2025-02-17,2025-03-14,Fiber Cables,Armored Drop Cable,1,25.0,60.0,25,45.0,25.0,20.0,44.44,25,On Time,Juniper Networks,North America,"Chicago, IL",Enterprise,Distributor,135,38,23
ORD-01934,2023-11-06,2023-12-31,Antennas,DAS Indoor Antenna,2,35.0,85.0,0,170.0,70.0,100.0,58.82,55,On Time,Siemens Networks,Europe,"Miami, FL",Enterprise,Direct Sales,447,34,16
ORD-01935,2024-05-10,2024-06-08,Batteries & Power,Lithium Backup 48V,5,320.0,580.0,0,2900.0,1600.0,1300.0,44.83,29,Delayed,Ericsson AB,Europe,"Miami, FL",Government,Online Portal,418,38,19
ORD-01936,2024-04-05,2024-05-21,Batteries & Power,Solar Panel 500W,2,400.0,720.0,5,1368.0,800.0,568.0,41.52,46,Delayed,Foxconn Telecom,Asia,"Seattle, WA",Individual,Retail Partner,214,30,24
ORD-01937,2023-12-12,2024-01-11,Network Equipment,Edge Router CR-5,5,2100.0,3800.0,0,19000.0,10500.0,8500.0,44.74,30,On Time,Foxconn Telecom,Asia,"Chicago, IL",Government,Value-Added Reseller,5,39,26
ORD-01938,2023-03-11,2023-04-30,SIM Cards,Roaming SIM Pro,5,1.2,5.0,20,20.0,6.0,14.0,70.0,50,Damaged,Foxconn Telecom,Asia,"Denver, CO",SME,Distributor,280,35,11
ORD-01939,2025-02-14,2025-03-26,Routers & Gateways,SD-WAN Appliance,50,400.0,850.0,0,42500.0,20000.0,22500.0,52.94,40,On Time,Cobham Wireless,Europe,"Miami, FL",Individual,Direct Sales,422,72,19
ORD-01940,2024-03-24,2024-04-22,Fiber Cables,Multi-Mode OM4 1km,5,40.0,95.0,0,475.0,200.0,275.0,57.89,29,On Time,Juniper Networks,North America,"Dallas, TX",Enterprise,Direct Sales,214,25,15
ORD-01941,2023-08-26,,Antennas,Omni 5G Antenna,2,80.0,190.0,0,380.0,160.0,220.0,57.89,29,Cancelled,Qualcomm Supply,North America,"Newark, NJ",SME,Online Portal,123,21,14
ORD-01942,2024-08-02,2024-09-15,Network Equipment,Edge Router CR-5,5,2100.0,3800.0,15,16150.0,10500.0,5650.0,34.98,44,Damaged,Ericsson AB,Europe,"Denver, CO",Enterprise,Distributor,313,31,30
ORD-01943,2023-05-20,2023-07-03,Network Equipment,Base Station BTS,2,8500.0,15000.0,0,30000.0,17000.0,13000.0,43.33,44,Delayed,Siemens Networks,Europe,"Los Angeles, CA",Government,Direct Sales,16,45,22
ORD-01944,2023-09-09,2023-09-17,Batteries & Power,Small Cell UPS,2,450.0,820.0,0,1640.0,900.0,740.0,45.12,8,On Time,CommScope Inc,North America,"Newark, NJ",Individual,Retail Partner,296,40,26
ORD-01945,2024-03-30,2024-05-03,Batteries & Power,Lithium Backup 48V,2,320.0,580.0,0,1160.0,640.0,520.0,44.83,34,On Time,Nokia Solutions,Europe,"Atlanta, GA",Government,Online Portal,409,20,25
ORD-01946,2023-02-13,2023-03-09,Routers & Gateways,SD-WAN Appliance,5,400.0,850.0,0,4250.0,2000.0,2250.0,52.94,24,On Time,Cobham Wireless,Europe,"Denver, CO",Enterprise,Online Portal,127,48,12
ORD-01947,2025-03-05,2025-04-27,Fiber Cables,Single-Mode OS2 1km,100,55.0,120.0,15,10200.0,5500.0,4700.0,46.08,53,On Time,Juniper Networks,North America,"Denver, CO",SME,Value-Added Reseller,415,140,82
ORD-01948,2025-04-04,2025-05-12,Routers & Gateways,SD-WAN Appliance,1,400.0,850.0,0,850.0,400.0,450.0,52.94,38,Delayed,Nokia Solutions,Europe,"Dallas, TX",Government,Online Portal,295,46,13
ORD-01949,2024-07-24,2024-09-11,Fiber Cables,ADSS Cable 1km,2,70.0,150.0,20,240.0,140.0,100.0,41.67,49,On Time,Huawei Tech,Asia,"Chicago, IL",SME,Value-Added Reseller,165,22,11
ORD-01950,2023-03-26,2023-05-03,Network Equipment,Edge Router CR-5,5,2100.0,3800.0,5,18050.0,10500.0,7550.0,41.83,38,On Time,Samsung Networks,Asia,"Los Angeles, CA",SME,Direct Sales,139,22,22
ORD-01951,2024-04-22,2024-05-31,SIM Cards,Enterprise Multi-IMSI,5,2.0,8.0,5,38.0,10.0,28.0,73.68,39,Delayed,ZTE Corp,Asia,"Denver, CO",Individual,Online Portal,87,32,28
ORD-01952,2025-02-24,2025-04-03,Fiber Cables,Armored Drop Cable,2,25.0,60.0,0,120.0,50.0,70.0,58.33,38,On Time,Foxconn Telecom,Asia,"Atlanta, GA",Individual,Value-Added Reseller,293,50,21
ORD-01953,2025-03-25,2025-04-05,Routers & Gateways,SD-WAN Appliance,1,400.0,850.0,25,637.5,400.0,237.5,37.25,11,On Time,Foxconn Telecom,Asia,"Atlanta, GA",Individual,Direct Sales,304,24,17
ORD-01954,2023-04-08,2023-05-03,Network Equipment,Fiber Optic Terminal,5,600.0,1100.0,25,4125.0,3000.0,1125.0,27.27,25,On Time,Cobham Wireless,Europe,"Dallas, TX",Individual,Direct Sales,254,39,25
ORD-01955,2023-06-08,2023-07-28,Antennas,Directional Panel Antenna,1,120.0,280.0,5,266.0,120.0,146.0,54.89,50,On Time,Qualcomm Supply,North America,"Atlanta, GA",Enterprise,Value-Added Reseller,360,24,28
ORD-01956,2023-04-16,2023-06-29,Fiber Cables,Single-Mode OS2 1km,50,55.0,120.0,0,6000.0,2750.0,3250.0,54.17,74,Damaged,Foxconn Telecom,Asia,"Miami, FL",SME,Value-Added Reseller,63,29,37
ORD-01957,2023-12-09,2024-02-22,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,0,80000.0,45000.0,35000.0,43.75,75,Damaged,ZTE Corp,Asia,"Los Angeles, CA",Enterprise,Distributor,493,29,15
ORD-01958,2023-12-21,2024-01-30,SIM Cards,Enterprise Multi-IMSI,25,2.0,8.0,0,200.0,50.0,150.0,75.0,40,On Time,Juniper Networks,North America,"Los Angeles, CA",Individual,Online Portal,473,37,17
ORD-01959,2024-05-06,2024-05-30,Antennas,Omni 5G Antenna,1,80.0,190.0,0,190.0,80.0,110.0,57.89,24,On Time,Alcatel-Lucent,Europe,"Chicago, IL",Individual,Distributor,156,26,30
ORD-01960,2023-04-23,2023-06-09,SIM Cards,Prepaid SIM Kit,10,0.3,1.5,0,15.0,3.0,12.0,80.0,47,Delayed,Nokia Solutions,Europe,"Denver, CO",Government,Distributor,114,48,26
ORD-01961,2024-10-24,2024-11-03,Batteries & Power,Lithium Backup 48V,50,320.0,580.0,0,29000.0,16000.0,13000.0,44.83,10,On Time,Cisco Systems,North America,"Chicago, IL",Government,Value-Added Reseller,150,80,47
ORD-01962,2023-03-09,2023-04-13,Batteries & Power,Solar Panel 500W,200,400.0,720.0,0,144000.0,80000.0,64000.0,44.44,35,On Time,Cisco Systems,North America,"Newark, NJ",Enterprise,Value-Added Reseller,233,264,116
ORD-01963,2024-08-31,2024-09-13,Network Equipment,Microwave Link,50,3200.0,5800.0,0,290000.0,160000.0,130000.0,44.83,13,On Time,Qualcomm Supply,North America,"Los Angeles, CA",Government,Retail Partner,400,96,24
ORD-01964,2024-04-22,2024-05-17,Smartphones,Xiaomi 14 Pro,25,380.0,649.0,0,16225.0,9500.0,6725.0,41.45,25,On Time,Ericsson AB,Europe,"Dallas, TX",Government,Online Portal,235,25,15
ORD-01965,2024-06-18,,Fiber Cables,Armored Drop Cable,100,25.0,60.0,15,5100.0,2500.0,2600.0,50.98,32,Cancelled,Cobham Wireless,Europe,"Atlanta, GA",Enterprise,Direct Sales,312,155,44
ORD-01966,2024-12-11,2025-01-29,Fiber Cables,Armored Drop Cable,1,25.0,60.0,0,60.0,25.0,35.0,58.33,49,Delayed,Qualcomm Supply,North America,"Miami, FL",Individual,Distributor,180,27,29
ORD-01967,2023-11-29,2023-12-11,Smartphones,iPhone 16,1,550.0,999.0,0,999.0,550.0,449.0,44.94,12,Delayed,ZTE Corp,Asia,"Seattle, WA",SME,Distributor,309,38,10
ORD-01968,2025-05-10,2025-06-22,Routers & Gateways,Home Gateway HG-1,10,25.0,65.0,0,650.0,250.0,400.0,61.54,43,On Time,Siemens Networks,Europe,"Seattle, WA",Individual,Direct Sales,257,35,17
ORD-01969,2024-02-15,2024-04-01,Batteries & Power,Small Cell UPS,2,450.0,820.0,0,1640.0,900.0,740.0,45.12,46,On Time,ZTE Corp,Asia,"Los Angeles, CA",SME,Direct Sales,361,43,11
ORD-01970,2023-08-25,2023-10-27,Antennas,DAS Indoor Antenna,2,35.0,85.0,0,170.0,70.0,100.0,58.82,63,On Time,Cobham Wireless,Europe,"Chicago, IL",SME,Retail Partner,141,30,16
ORD-01971,2024-12-11,2025-01-06,Antennas,Parabolic Dish 0.6m,50,150.0,320.0,0,16000.0,7500.0,8500.0,53.12,26,On Time,CommScope Inc,North America,"Los Angeles, CA",Individual,Value-Added Reseller,127,85,16
ORD-01972,2023-07-05,2023-07-22,Network Equipment,Base Station BTS,1,8500.0,15000.0,0,15000.0,8500.0,6500.0,43.33,17,On Time,Siemens Networks,Europe,"Chicago, IL",SME,Direct Sales,91,24,19
ORD-01973,2023-02-26,2023-03-15,Batteries & Power,Solar Panel 500W,100,400.0,720.0,25,54000.0,40000.0,14000.0,25.93,17,On Time,CommScope Inc,North America,"Chicago, IL",Individual,Online Portal,22,102,19
ORD-01974,2024-01-10,2024-02-14,Fiber Cables,Single-Mode OS2 1km,1,55.0,120.0,0,120.0,55.0,65.0,54.17,35,On Time,Ericsson AB,Europe,"Atlanta, GA",Individual,Direct Sales,300,50,18
ORD-01975,2024-08-30,2024-10-25,Antennas,Omni 5G Antenna,2,80.0,190.0,15,323.0,160.0,163.0,50.46,56,On Time,Alcatel-Lucent,Europe,"Newark, NJ",Enterprise,Direct Sales,164,27,26
ORD-01976,2023-01-22,2023-03-05,Batteries & Power,Lithium Backup 48V,200,320.0,580.0,0,116000.0,64000.0,52000.0,44.83,42,Delayed,Honor Devices,Asia,"Dallas, TX",SME,Retail Partner,260,55,167
ORD-01977,2024-03-18,2024-04-22,Antennas,DAS Indoor Antenna,1,35.0,85.0,0,85.0,35.0,50.0,58.82,35,On Time,Siemens Networks,Europe,"Seattle, WA",Enterprise,Distributor,142,33,17
ORD-01978,2023-11-20,2023-12-08,Smartphones,OnePlus 13,1,420.0,749.0,0,749.0,420.0,329.0,43.93,18,Damaged,Honor Devices,Asia,"Miami, FL",Individual,Online Portal,234,33,12
ORD-01979,2024-04-01,2024-05-16,SIM Cards,5G SIM eSIM,2,0.5,2.5,25,3.75,1.0,2.75,73.33,45,Damaged,Juniper Networks,North America,"Miami, FL",Individual,Value-Added Reseller,97,41,16
ORD-01980,2023-03-22,2023-05-02,Antennas,DAS Indoor Antenna,1,35.0,85.0,0,85.0,35.0,50.0,58.82,41,On Time,Honor Devices,Asia,"Atlanta, GA",Enterprise,Direct Sales,76,35,26
ORD-01981,2024-01-31,,Routers & Gateways,Enterprise Core Router,5,2800.0,5200.0,0,26000.0,14000.0,12000.0,46.15,17,Cancelled,Samsung Networks,Asia,"Newark, NJ",Individual,Direct Sales,242,42,27
ORD-01982,2024-11-07,2025-01-03,Antennas,Massive MIMO Array,1,2500.0,4800.0,0,4800.0,2500.0,2300.0,47.92,57,On Time,Alcatel-Lucent,Europe,"Atlanta, GA",Government,Direct Sales,388,25,22
ORD-01983,2023-04-25,2023-07-02,Fiber Cables,Multi-Mode OM4 1km,5,40.0,95.0,10,427.5,200.0,227.5,53.22,68,On Time,Juniper Networks,North America,"Los Angeles, CA",Enterprise,Value-Added Reseller,79,40,16
ORD-01984,2025-02-26,,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,20,152.0,80.0,72.0,47.37,37,Cancelled,Qualcomm Supply,North America,"Atlanta, GA",SME,Direct Sales,266,44,29
ORD-01985,2023-03-23,2023-04-14,Routers & Gateways,Enterprise Core Router,2,2800.0,5200.0,0,10400.0,5600.0,4800.0,46.15,22,On Time,Siemens Networks,Europe,"Chicago, IL",Individual,Distributor,288,21,23
ORD-01986,2023-03-28,2023-05-04,Fiber Cables,ADSS Cable 1km,5,70.0,150.0,0,750.0,350.0,400.0,53.33,37,On Time,Ericsson AB,Europe,"Miami, FL",Individual,Direct Sales,342,39,21
ORD-01987,2023-05-31,2023-06-10,Batteries & Power,Solar Panel 500W,1,400.0,720.0,5,684.0,400.0,284.0,41.52,10,Delayed,Cisco Systems,North America,"Seattle, WA",SME,Value-Added Reseller,178,36,21
ORD-01988,2024-11-24,2024-12-10,Fiber Cables,Armored Drop Cable,25,25.0,60.0,20,1200.0,625.0,575.0,47.92,16,On Time,Juniper Networks,North America,"Seattle, WA",SME,Direct Sales,285,35,13
ORD-01989,2023-05-28,,Routers & Gateways,WiFi 7 Mesh Router,50,60.0,150.0,15,6375.0,3000.0,3375.0,52.94,20,Cancelled,Juniper Networks,North America,"Los Angeles, CA",Enterprise,Direct Sales,489,57,31
ORD-01990,2024-08-23,2024-10-22,SIM Cards,5G SIM eSIM,10,0.5,2.5,0,25.0,5.0,20.0,80.0,60,Delayed,Cobham Wireless,Europe,"Atlanta, GA",Enterprise,Value-Added Reseller,323,34,17
ORD-01991,2023-09-12,2023-10-23,Routers & Gateways,Enterprise Core Router,5,2800.0,5200.0,5,24700.0,14000.0,10700.0,43.32,41,Delayed,Nokia Solutions,Europe,"Atlanta, GA",SME,Retail Partner,14,20,28
